last_modified,battery_voltage,input_voltage,output_voltage,input_frequency,max_output_current_percentage,temp,kmeans_anomaly,kmeans_score,failure_kmeans
2025-07-18 20:18:00,10.6603603,142.5894568,289.3464019,58.79376971,0.0,43.36448764,-1.0,7.597081026717665,Unknown Anomaly
2025-07-18 05:41:00,14.18882336,282.9002434,286.6511394,33.48444958,0.0,34.93371403,-1.0,6.269831131195334,Unknown Anomaly
2025-07-18 20:29:00,10.2,165.4781069,177.7301097,55.5,0.0,16.01151541,-1.0,6.678320630421466,Input Frequency Fault
2025-07-18 00:29:00,10.2,290.1831804,196.4443322,55.5,58.61670289,32.21522381,-1.0,6.453131835092906,Input Frequency Fault
2025-07-18 14:49:00,10.2,278.2744657,104.7745797,55.5,0.0,32.72288412,-1.0,6.541090421867608,Input Frequency Fault
2025-07-18 05:27:00,10.2,158.0027271,108.7643355,55.5,0.0,50.8248379,-1.0,6.6330010302466,Input Frequency Fault
2025-07-18 05:25:00,15.66504139,290.845352,216.3369827,44.79463239,137.3753913,56.36799723,1.0,5.25180271744408,Normal
2025-07-18 19:53:00,14.61937431,283.7200466,235.9154791,37.07318382,138.0773773,10.2896525,1.0,4.326763944898968,Normal
2025-07-18 05:02:00,8.231521489,124.0784735,169.7791502,58.69373594,0.0,17.62498473,1.0,5.098312668554676,Normal
2025-07-18 00:23:00,11.31356524,294.637941,253.0575892,50.14502932,145.7713242,15.1994784,1.0,5.486388030417618,Normal
2025-07-18 00:42:00,7.776878073,133.1823722,177.322073,48.03917944,49.16288173,17.58495719,1.0,5.504137340773556,Normal
2025-07-18 15:33:00,6.225221503,274.7610091,262.6865173,57.92082115,96.86943409,27.54398686,1.0,5.672485157446276,Normal
2025-07-18 05:14:00,11.2,220.0,225.0,50.0,60.0,30.070511,1.0,4.716280015973887,Normal
2025-07-18 10:21:00,11.1,220.0,225.0,50.0,60.0,40.39147386,1.0,3.839392129834528,Normal
2025-07-18 15:02:00,11.0,220.0,225.0,50.0,60.0,11.17555246,1.0,3.7818698412249185,Normal
2025-07-18 10:33:00,10.9,220.0,225.0,50.0,60.0,13.94930785,1.0,4.681736290091752,Normal
2025-07-18 00:45:00,10.8,220.0,225.0,50.0,60.0,53.48676401,1.0,4.401383387725913,Normal
2025-07-18 14:54:00,10.7,220.0,225.0,50.0,60.0,33.72842365,1.0,4.940039135417605,Normal
2025-07-18 14:57:00,11.2,220.0,225.0,50.0,60.0,48.02090643,1.0,5.62270345098984,Normal
2025-07-18 15:25:00,11.1,220.0,225.0,50.0,60.0,56.31408463,1.0,5.121572048488923,Normal
2025-07-18 04:59:00,11.2,220.0,225.0,50.0,60.0,31.85030018,-1.0,7.5442719329273995,Unknown Anomaly
2025-07-18 19:50:00,11.2,220.0,225.0,50.0,60.0,34.28901572,1.0,1.5265730216459052,Normal
2025-07-18 00:16:00,11.1,220.0,225.0,50.0,60.0,36.0,1.0,1.5812176484289713,Normal
2025-07-18 05:09:00,11.0,220.0,225.0,50.0,60.0,36.5,1.0,1.43837087840726,Normal
2025-07-18 00:29:00,10.9,220.0,225.0,50.0,60.0,37.5,1.0,1.4379193424934738,Normal
2025-07-18 20:35:00,10.8,220.0,225.0,50.0,60.0,38.5,1.0,3.4465106328272794,Normal
2025-07-18 00:10:00,10.7,220.0,225.0,50.0,60.0,39.0,1.0,4.061818025823477,Normal
2025-07-18 15:35:00,10.6,220.0,225.0,50.0,60.0,31.08328693,1.0,3.79927100368696,Normal
2025-07-18 09:46:00,10.5,220.0,225.0,50.0,60.0,15.73432279,1.0,2.147031160674866,Normal
2025-07-18 05:29:00,10.4,220.0,225.0,50.0,60.0,25.78754691,1.0,3.821813153823435,Normal
2025-07-18 20:30:00,10.3,220.0,225.0,50.0,60.0,19.73481101,1.0,3.0434601875037783,Normal
2025-07-18 10:33:00,10.3,220.0,225.0,50.0,60.0,32.30846993,1.0,3.044793484200139,Normal
2025-07-18 05:25:00,6.077689882,129.7952433,222.9210013,34.85917467,105.7856173,55.68282491,-1.0,7.438909554153961,Battery Degradation
2025-07-18 00:24:00,8.146726648,116.142213,154.4227258,30.93400429,132.7823248,28.15162714,-1.0,6.828552387135924,Battery Degradation
2025-07-18 00:36:00,11.5,230.0,220.0,64.66292036,60.0,37.5,-1.0,6.46404389343534,Fan Failure
2025-07-18 14:59:00,11.5,230.0,220.0,40.94843795,60.0,39.0,-1.0,6.512658141793808,Fan Failure
2025-07-18 20:17:00,6.083637644,111.6326821,215.5160387,43.53016838,105.711752,50.64571644,-1.0,6.340252627027371,Unknown Anomaly
2025-07-18 17:38:00,14.86224625,120.0483414,299.2557658,59.83491801,131.3150868,28.88077172,1.0,4.881665974081643,Normal
2025-07-18 15:05:00,8.403157429,107.222571,260.9660539,55.8748035,49.06613412,11.64693869,1.0,5.270000610232788,Normal
2025-07-18 15:22:00,11.8,131.6294697,218.1793401,33.42953197,92.0,36.6,-1.0,5.922283640386352,Unknown Anomaly
2025-07-18 09:55:00,11.8,293.5672989,223.362908,35.03385313,96.0,37.8,-1.0,6.9167943885242975,Unknown Anomaly
2025-07-18 00:19:00,11.8,299.9039856,120.171991,56.02657868,98.0,38.4,-1.0,6.996787579807363,Unknown Anomaly
2025-07-18 20:42:00,11.8,210.145314,210.2372862,61.47650159,99.0,38.7,1.0,5.62162110889527,Normal
2025-07-18 05:28:00,7.490671115,122.2875687,139.7070531,69.2797574,113.8608678,47.65885024,1.0,5.5242204010242375,Normal
2025-07-18 20:31:00,14.72705687,150.7013941,148.4223025,34.54677522,11.1680571,46.133772,-1.0,6.0371917091096705,Unknown Anomaly
2025-07-18 05:30:00,6.107944329,297.1432422,225.3196028,34.46063993,0.0,47.00475311,-1.0,6.004182285520795,Input Frequency Fault
2025-07-18 15:31:00,12.83528533,144.8473054,254.0686445,32.42740312,106.5163656,27.27774329,-1.0,5.871065548043657,Unknown Anomaly
2025-07-18 00:26:00,6.794768674,116.9247629,226.5984445,33.16502392,122.4408383,11.93662748,-1.0,7.317799902613989,Input Frequency Fault
2025-07-18 15:40:00,11.0,220.0,253.3985426,50.10929653,60.0,13.4370331,-1.0,6.8115894955596925,Unknown Anomaly
2025-07-18 20:33:00,10.8,220.0,285.6652647,33.46997553,60.0,33.30809544,-1.0,6.140451052323586,Unknown Anomaly
2025-07-18 09:48:00,10.6,220.0,162.336443,38.83823405,60.0,33.93064126,1.0,5.458198709259474,Normal
2025-07-18 10:37:00,7.294348308,276.6603315,132.8117159,59.17032822,0.0,14.82068114,1.0,5.201824629602931,Normal
2025-07-18 05:27:00,15.49535051,286.1768716,238.3434701,35.88328497,137.1153227,12.98959649,-1.0,5.869974438371939,Unknown Anomaly
2025-07-18 05:36:00,11.88815474,123.3411081,101.2750902,42.61447916,72.63404842,48.69543954,-1.0,6.339326062825509,Unknown Anomaly
2025-07-18 10:41:00,10.3,270.0,199.6172327,44.45841938,0.0,47.30447808,1.0,5.53114895671645,Normal
2025-07-18 00:08:00,10.3,270.0,292.5771408,34.42604401,0.0,46.64116829,1.0,5.330853643733966,Normal
2025-07-18 20:21:00,10.3,160.0,269.2984111,33.34826993,57.68537349,15.4004778,1.0,5.480326020764428,Normal
2025-07-18 05:31:00,10.3,270.0,252.3333858,35.45837695,97.90068546,59.8877186,1.0,5.411970112737301,Normal
2025-07-18 10:07:00,12.77273345,293.9891138,152.8715711,30.30867856,126.8048976,55.82565396,-1.0,6.592248037135062,Unknown Anomaly
2025-07-18 20:28:00,13.3036284,104.6106194,216.261117,66.7578554,40.02973824,46.97955577,-1.0,5.919101043762343,Unknown Anomaly
2025-07-18 20:32:00,11.36516836,162.4275951,173.8114719,57.8263456,0.0,51.5092442,1.0,5.522768008898529,Normal
2025-07-18 04:57:00,11.0,220.0,227.4611481,37.40154434,60.0,26.09831053,-1.0,6.192228002550675,Unknown Anomaly
2025-07-18 20:20:00,10.9,220.0,185.5363008,32.84813502,60.0,28.04449978,-1.0,6.287238318702617,Unknown Anomaly
2025-07-18 00:40:00,10.55,220.0,156.7804014,55.54341325,60.0,13.60453132,1.0,5.640341535814816,Normal
2025-07-18 00:20:00,14.30522527,166.2665882,295.8972786,30.16356866,0.0,48.94100618,-1.0,6.128911930808009,Unknown Anomaly
2025-07-18 04:58:00,14.05302343,274.4741465,277.0849111,56.87055436,125.9297715,48.91075153,1.0,5.713907935960424,Normal
2025-07-18 00:36:00,6.53833217,281.5297959,278.3631033,50.61280103,0.0,19.04113797,1.0,4.2270845046299055,Normal
2025-07-18 20:28:00,14.27136698,138.6657581,193.8695838,51.83792846,0.0,43.74108651,1.0,4.095035769766195,Normal
2025-07-18 20:24:00,7.785351294,105.0149166,255.5096063,30.26850407,0.0,19.03677263,1.0,4.627021120130975,Normal
2025-07-18 15:21:00,10.90865769,285.3529202,284.507131,41.63698432,107.6470819,43.18241534,1.0,4.129730857285389,Normal
2025-07-18 19:58:00,15.4556987,114.758698,116.2621053,60.2697291,70.98755272,10.88787518,1.0,4.118060154096065,Normal
2025-07-18 20:39:00,14.7863884,273.1095932,171.2818146,51.14386605,90.29710115,10.75261348,1.0,4.788695272059331,Normal
2025-07-18 20:41:00,12.0,230.0,250.0,69.45478708,0.0,17.08817079,1.0,5.719316498445339,Normal
2025-07-18 15:38:00,12.0,230.0,190.0,67.56445749,141.3956546,45.88352493,1.0,4.995755742360415,Normal
2025-07-18 10:30:00,6.275608358,156.2400656,268.7723132,32.33243784,0.0,42.27290426,1.0,4.262907110909717,Normal
2025-07-18 05:06:00,15.01868589,118.6054761,221.7067594,36.70297381,61.05672707,59.79831285,1.0,4.545957211672736,Normal
2025-07-18 20:36:00,8.621702573,147.4200025,260.3031745,59.38745439,0.0,16.84467175,1.0,5.285877229277124,Normal
2025-07-18 15:21:00,14.41787413,282.1881624,137.9823826,64.72834657,0.0,54.85429014,1.0,4.4545980517353865,Normal
2025-07-18 14:59:00,15.30714996,271.5193742,173.9006699,35.96207008,0.0,18.58345654,1.0,5.074421612137967,Normal
2025-07-18 05:41:00,11.5,230.0,220.0,52.4185955,60.0,36.5,1.0,5.4378607064614775,Normal
2025-07-18 09:57:00,11.5,230.0,220.0,65.69830077,60.0,38.0,1.0,3.996563753526012,Normal
2025-07-18 15:24:00,11.5,230.0,220.0,52.40485674,60.0,38.5,1.0,3.876595632245867,Normal
2025-07-18 09:53:00,10.3,270.0,299.5271517,39.11504953,0.0,30.47167263,1.0,3.674209541330123,Normal
2025-07-18 10:31:00,10.3,270.0,297.4050876,56.97640801,0.0,10.63293612,1.0,5.445043399001965,Normal
2025-07-18 15:35:00,10.3,270.0,111.2853802,56.63454853,0.0,51.52605254,1.0,5.663358194315452,Normal
2025-07-18 10:46:00,10.3,270.0,183.4747148,66.65060653,142.8122742,53.43036421,-1.0,5.854355858314241,Input Frequency Fault
2025-07-18 20:31:00,10.3,160.0,284.914499,41.72758757,114.0624842,43.80519714,1.0,4.693180313960344,Normal
2025-07-18 10:01:00,15.53001686,157.0337975,258.5362264,47.95792869,23.20171309,17.04286653,1.0,3.7318051459050015,Normal
2025-07-18 20:34:00,13.37749234,297.8027635,262.9851393,40.11173293,126.111647,53.90848852,1.0,3.8848388468095236,Normal
2025-07-18 20:25:00,12.0,230.0,250.0,40.41862862,77.33383075,33.76258334,1.0,4.353228832338295,Normal
2025-07-18 10:37:00,12.0,230.0,250.0,63.28843487,0.0,33.0290012,1.0,4.48271904714354,Normal
2025-07-18 10:15:00,12.0,230.0,190.0,33.64711583,134.0343008,52.12808408,1.0,4.500094284495486,Normal
2025-07-18 10:31:00,12.0,230.0,250.0,51.36129688,0.0,28.7703143,1.0,4.1659963418736226,Normal
2025-07-18 20:22:00,12.04695413,118.0478373,256.9470139,63.86362141,140.8499532,31.13803563,1.0,4.3177703154781355,Normal
2025-07-18 04:49:00,7.44475071,147.0860567,260.2741235,62.22039787,0.0,56.87231045,1.0,4.4853544420773215,Normal
2025-07-18 22:25:00,6.95498111,289.7515292,135.3292321,63.80789718,0.0,40.74137977,1.0,4.023140106973155,Normal
2025-07-18 00:00:00,10.82709187,132.470482,291.5008764,39.53756309,0.0,25.31240273,1.0,5.004455421611024,Normal
2025-07-18 19:45:00,8.278536072,160.5749436,239.5308821,37.76850631,0.0,14.17800916,1.0,5.095480819181758,Normal
2025-07-18 08:03:00,11.5,230.0,220.0,40.99982059,60.0,36.0,1.0,5.0583295930434184,Normal
2025-07-18 00:35:00,11.5,230.0,220.0,63.3803842,60.0,38.5,1.0,5.39706514264442,Normal
2025-07-18 20:24:00,11.5,230.0,220.0,49.68311234,60.0,39.0,1.0,3.800902847732129,Normal
2025-07-18 00:14:00,11.5,230.0,220.0,67.44157419,60.0,40.0,1.0,4.7795006200635095,Normal
2025-07-18 05:30:00,11.5,230.0,220.0,69.09588726,60.0,40.5,1.0,4.978803869613984,Normal
2025-07-18 10:32:00,14.98276956,286.9591766,269.3960771,56.00448981,0.0,49.90800726,1.0,5.099350914468765,Normal
2025-07-18 14:53:00,8.906634161,282.3813728,270.7313536,59.20445502,136.3259775,46.83956965,1.0,4.028231364421806,Normal
2025-07-18 10:00:00,15.12658317,149.981835,119.6487047,49.93103276,72.35388183,16.05671764,1.0,2.6981398422651917,Normal
2025-07-18 14:52:00,12.59993246,287.3553956,298.8036209,35.15870902,0.0,52.15480155,1.0,2.889362148644469,Normal
2025-07-18 15:39:00,10.2,167.6125939,226.2705226,55.5,134.9120148,40.82281346,1.0,4.3758831939783285,Normal
2025-07-18 20:35:00,10.2,149.2209822,264.3674513,55.5,0.0,11.57998336,1.0,3.5647851993239588,Normal
2025-07-18 15:27:00,10.2,158.2901404,280.3843304,45.0,148.1141076,57.50651799,1.0,3.6939578502439603,Normal
2025-07-18 20:36:00,6.458813034,113.6751481,290.9260195,57.15300133,124.6788497,18.42831341,1.0,4.706586850739409,Normal
2025-07-18 14:59:00,11.2,220.0,225.0,50.0,60.0,34.28081043,1.0,4.7352813209038445,Normal
2025-07-18 00:27:00,11.1,220.0,225.0,50.0,60.0,15.43956493,1.0,5.091034681367443,Normal
2025-07-18 04:58:00,11.0,220.0,225.0,50.0,60.0,34.05544759,1.0,4.440235892046387,Normal
2025-07-18 20:36:00,10.9,220.0,225.0,50.0,60.0,33.0285996,1.0,4.039148882868675,Normal
2025-07-18 19:50:00,10.8,220.0,225.0,50.0,60.0,54.80878293,1.0,5.135386646884583,Normal
2025-07-18 12:22:00,10.7,220.0,225.0,50.0,60.0,36.0,-1.0,6.231690891566251,Unknown Anomaly
2025-07-18 07:33:00,10.6,220.0,225.0,50.0,60.0,37.0,-1.0,6.220963196246293,Unknown Anomaly
2025-07-18 22:18:00,10.5,220.0,225.0,50.0,60.0,39.0,-1.0,6.5309943699069075,Unknown Anomaly
2025-07-18 15:35:00,10.4,220.0,225.0,50.0,60.0,26.78255884,-1.0,7.699090752517217,Unknown Anomaly
2025-07-18 00:43:00,11.2,220.0,225.0,50.0,60.0,27.39710654,1.0,1.5603951730528718,Normal
2025-07-18 00:22:00,11.1,220.0,225.0,50.0,60.0,48.22179963,1.0,0.852698285360637,Normal
2025-07-18 00:21:00,11.0,220.0,225.0,50.0,60.0,36.0,1.0,2.5853888858092064,Normal
2025-07-18 05:22:00,10.9,220.0,225.0,50.0,60.0,37.0,1.0,2.548949066142358,Normal
2025-07-18 00:45:00,10.8,220.0,225.0,50.0,60.0,39.0,1.0,2.500508273933278,Normal
2025-07-18 09:58:00,10.7,220.0,225.0,50.0,60.0,39.5,1.0,2.6266666961924106,Normal
2025-07-18 20:04:00,10.6,220.0,225.0,50.0,60.0,40.0,1.0,2.668866204140651,Normal
2025-07-18 19:57:00,10.5,220.0,225.0,50.0,60.0,40.5,1.0,2.733403170735051,Normal
2025-07-18 14:57:00,10.4,220.0,225.0,50.0,60.0,10.57457754,1.0,2.5485625764865683,Normal
2025-07-18 20:02:00,10.3,220.0,225.0,50.0,60.0,45.42540257,1.0,3.4325043025685504,Normal
2025-07-18 10:18:00,10.3,270.0,258.0651998,56.74434152,92.08502011,44.93146946,-1.0,8.80289618689094,Unknown Anomaly
2025-07-18 15:26:00,10.3,270.0,211.4169534,42.84926347,0.0,50.89383477,-1.0,6.9241294840733945,Unknown Anomaly
2025-07-18 20:30:00,10.3,160.0,280.440919,42.95031128,0.0,46.79182436,-1.0,6.859612893787914,Unknown Anomaly
2025-07-18 15:14:00,15.68410326,297.9212949,260.5937283,35.29818139,134.6634995,19.78889809,-1.0,6.19609797988399,Unknown Anomaly
2025-07-18 22:09:00,14.97999533,272.2574485,233.1291358,65.09688518,107.6219858,15.58982822,1.0,4.265668529184591,Normal
2025-07-18 19:50:00,8.660554141,295.6754335,133.3652857,40.5316631,0.0,47.15208221,1.0,3.5629934025465277,Normal
2025-07-18 15:33:00,7.577857052,132.6624138,286.613735,62.48238901,0.0,56.27570543,1.0,3.5332909070238663,Normal
2025-07-18 05:21:00,12.0,230.0,190.0,30.4649827,0.0,27.61668146,1.0,3.704224630211515,Normal
2025-07-18 20:19:00,12.0,230.0,190.0,51.806628,11.95329857,26.36633535,1.0,4.422431454535811,Normal
2025-07-18 15:04:00,12.0,230.0,250.0,43.71972663,0.0,14.89812018,1.0,4.771208114072514,Normal
2025-07-18 15:23:00,15.95316831,141.3909792,141.594073,63.36197149,134.1975527,43.12361836,1.0,5.017889194842126,Normal
2025-07-18 15:26:00,8.184113538,134.3206635,162.4947441,35.57914799,0.0,48.38680719,1.0,5.191270982417523,Normal
2025-07-18 17:28:00,15.30020712,169.9842134,270.786653,63.65464464,34.64730373,27.76730416,1.0,5.098064940232227,Normal
2025-07-18 04:52:00,11.31898823,285.8893975,268.352943,48.60630615,0.0,50.10425519,1.0,5.25662197884385,Normal
2025-07-18 14:57:00,11.8,278.9544219,143.7274648,49.75514284,92.0,36.6,1.0,5.7424168740185015,Normal
2025-07-18 03:19:00,11.8,123.7623042,288.9142936,57.75650257,94.0,37.2,1.0,4.6905261170614105,Normal
2025-07-18 10:00:00,11.8,298.601644,269.857908,30.52659973,95.0,37.5,1.0,4.325702273367957,Normal
2025-07-18 15:22:00,11.8,166.0526367,292.8242127,34.05520769,98.0,38.4,1.0,4.395795305570025,Normal
2025-07-18 10:04:00,11.8,277.8284573,271.55921,33.58667832,99.0,38.7,1.0,5.8001592366472545,Normal
2025-07-18 10:31:00,11.2,220.0,225.0,50.0,60.0,27.63584268,1.0,5.719058830354319,Normal
2025-07-18 00:41:00,11.1,220.0,225.0,50.0,60.0,12.86385435,1.0,5.246979249278118,Normal
2025-07-18 10:40:00,11.0,220.0,225.0,50.0,60.0,53.70642263,-1.0,6.491888355319961,Unknown Anomaly
2025-07-18 05:17:00,10.9,220.0,225.0,50.0,60.0,26.80436361,1.0,5.371483594140521,Normal
2025-07-18 00:29:00,10.8,220.0,225.0,50.0,60.0,14.43028446,1.0,5.125405902568588,Normal
2025-07-18 00:14:00,10.7,220.0,225.0,50.0,60.0,14.33535011,1.0,5.464128286069627,Normal
2025-07-18 15:34:00,10.6,220.0,225.0,50.0,60.0,49.59632364,1.0,5.747852040266204,Normal
2025-07-18 10:30:00,10.5,220.0,225.0,50.0,60.0,46.46526109,1.0,5.824011304919167,Normal
2025-07-18 00:22:00,10.4,220.0,225.0,50.0,60.0,14.86825105,-1.0,7.2411168075769226,Unknown Anomaly
2025-07-18 05:32:00,10.3,220.0,225.0,50.0,60.0,46.16177301,1.0,1.9920488259556508,Normal
2025-07-18 00:04:00,11.6685814,152.0588201,238.8867391,44.32095124,125.6732301,34.78838386,-1.0,7.029662115761034,Unknown Anomaly
2025-07-18 10:22:00,13.1624112,278.8622404,163.30819,35.31973112,110.82082,16.10681981,1.0,5.392828167085154,Normal
2025-07-18 15:02:00,14.66928964,271.996391,260.3762215,63.79187683,54.48132446,11.45849921,1.0,4.905205311200222,Normal
2025-07-18 15:35:00,8.295900848,154.1794449,185.5717365,56.93105433,107.7938955,15.05253581,1.0,4.1902019998280995,Normal
2025-07-18 15:05:00,15.74348123,273.9612532,218.5150893,60.73817086,3.905191885,59.28632274,1.0,3.0986448725310844,Normal
2025-07-18 10:35:00,11.5,230.0,220.0,59.23492751,60.0,37.0,1.0,2.9382496989578275,Normal
2025-07-18 15:36:00,11.5,230.0,220.0,47.38190563,60.0,37.5,1.0,2.9019082356872756,Normal
2025-07-18 09:59:00,11.5,230.0,220.0,37.41453241,60.0,39.0,1.0,2.9848245688500183,Normal
2025-07-18 15:01:00,11.5,230.0,220.0,34.27181713,60.0,40.5,1.0,3.041377588373622,Normal
2025-07-18 00:28:00,11.2,220.0,225.0,50.0,60.0,18.68111308,1.0,3.1280678452073625,Normal
2025-07-18 15:21:00,11.2,220.0,225.0,50.0,60.0,13.04359496,1.0,3.472102372688038,Normal
2025-07-18 00:09:00,11.1,220.0,225.0,50.0,60.0,14.58567929,1.0,4.127564166347121,Normal
2025-07-18 20:06:00,11.0,220.0,225.0,50.0,60.0,11.24570888,1.0,5.034552999436067,Normal
2025-07-18 20:34:00,10.9,220.0,225.0,50.0,60.0,19.90910111,-1.0,7.449882799293496,Unknown Anomaly
2025-07-18 10:01:00,11.2,220.0,225.0,50.0,60.0,15.58529959,1.0,4.966452302763694,Normal
2025-07-18 09:58:00,11.1,220.0,225.0,50.0,60.0,43.99714036,1.0,4.770330181302367,Normal
2025-07-18 15:01:00,11.0,220.0,225.0,50.0,60.0,11.46338417,1.0,5.293063797403998,Normal
2025-07-18 05:20:00,10.9,220.0,225.0,50.0,60.0,51.27572844,-1.0,7.25703972959019,Unknown Anomaly
2025-07-18 15:01:00,10.8,220.0,225.0,50.0,60.0,27.68606815,1.0,3.5861096466923534,Normal
2025-07-18 05:18:00,11.2,220.0,225.0,50.0,60.0,10.04447225,1.0,3.8599504183920677,Normal
2025-07-18 15:20:00,11.1,220.0,225.0,50.0,60.0,34.10103447,1.0,3.1768153635992644,Normal
2025-07-18 15:22:00,11.0,220.0,225.0,50.0,60.0,58.45965622,1.0,2.67198113672782,Normal
2025-07-18 09:52:00,10.9,220.0,225.0,50.0,60.0,19.59907762,1.0,2.5350085695743534,Normal
2025-07-18 04:46:00,10.8,220.0,225.0,50.0,60.0,41.79530698,1.0,2.0898524419628397,Normal
2025-07-18 05:33:00,10.7,220.0,225.0,50.0,60.0,41.32649103,1.0,1.9166677699495058,Normal
2025-07-18 15:46:00,10.6,220.0,225.0,50.0,60.0,36.9,1.0,1.7472137385906676,Normal
2025-07-18 09:50:00,10.5,220.0,225.0,50.0,60.0,37.5,1.0,1.5959177508516675,Normal
2025-07-18 14:54:00,10.4,220.0,225.0,50.0,60.0,37.8,1.0,1.5328704191312743,Normal
2025-07-18 20:33:00,10.3,220.0,225.0,50.0,60.0,38.4,1.0,1.7994615047457458,Normal
2025-07-18 14:50:00,10.6,220.0,225.0,50.0,60.0,40.62663349,1.0,2.7195697243273096,Normal
2025-07-18 15:15:00,10.5,220.0,225.0,50.0,60.0,42.38399249,1.0,2.969084877100021,Normal
2025-07-18 10:19:00,11.2,220.0,225.0,50.0,60.0,17.80153283,1.0,3.280610131317231,Normal
2025-07-18 10:31:00,11.1,220.0,225.0,50.0,60.0,36.0,-1.0,6.001061531958218,Unknown Anomaly
2025-07-18 10:32:00,11.0,220.0,225.0,50.0,60.0,37.0,-1.0,6.034621358443115,Fan Failure
2025-07-18 15:36:00,10.9,220.0,225.0,50.0,60.0,37.5,-1.0,6.2074053013581905,Unknown Anomaly
2025-07-18 11:26:00,10.8,220.0,225.0,50.0,60.0,38.0,-1.0,6.262707099921901,Unknown Anomaly
2025-07-18 20:14:00,10.7,220.0,225.0,50.0,60.0,38.5,-1.0,6.292157398346815,Unknown Anomaly
2025-07-18 20:21:00,11.2,220.0,225.0,50.0,60.0,39.0,-1.0,6.313437902240825,Fan Failure
2025-07-18 10:21:00,11.1,220.0,225.0,50.0,60.0,39.5,-1.0,6.306802367340501,Fan Failure
2025-07-18 20:00:00,11.0,220.0,225.0,50.0,60.0,40.0,-1.0,6.404913925109333,Fan Failure
2025-07-18 10:02:00,10.9,220.0,225.0,50.0,60.0,43.31547735,-1.0,6.0943925720884495,Unknown Anomaly
2025-07-18 05:07:00,11.2,220.0,225.0,50.0,60.0,29.88935666,1.0,4.335840126754163,Normal
2025-07-18 00:34:00,11.1,220.0,225.0,50.0,60.0,51.5336938,1.0,3.7080564648367793,Normal
2025-07-18 05:34:00,11.0,220.0,225.0,50.0,60.0,12.71516548,1.0,3.223161060959605,Normal
2025-07-18 05:28:00,10.9,220.0,225.0,50.0,60.0,59.78542909,1.0,2.3725407030455123,Normal
2025-07-18 00:21:00,10.8,220.0,225.0,50.0,60.0,14.99515066,1.0,1.8792987372033099,Normal
2025-07-18 10:24:00,10.7,220.0,225.0,50.0,60.0,14.91109156,1.0,1.9787724370807278,Normal
2025-07-18 00:13:00,10.6,220.0,225.0,50.0,60.0,16.59175183,1.0,2.0441860978272253,Normal
2025-07-18 15:17:00,10.5,220.0,225.0,50.0,60.0,10.29200923,1.0,2.739048571179078,Normal
2025-07-18 00:10:00,10.4,220.0,225.0,50.0,60.0,13.11183319,1.0,3.531801559811436,Normal
2025-07-18 20:10:00,10.3,220.0,225.0,50.0,60.0,45.87948192,1.0,3.5512244163848536,Normal
2025-07-18 06:48:00,15.51600214,136.8172187,178.9812516,36.43251102,104.5947219,25.04805449,-1.0,7.857957337887082,Unknown Anomaly
2025-07-18 15:19:00,7.149583029,279.9407896,161.6957595,60.28173626,0.0,49.45550719,1.0,5.248388278621631,Normal
2025-07-18 05:03:00,7.725988096,280.032261,229.5897945,68.89027476,0.0,31.83038405,1.0,4.270433947220918,Normal
2025-07-18 00:18:00,10.2,117.5692827,295.3055011,55.5,90.07344268,54.43586529,1.0,3.6659694399022413,Normal
2025-07-18 00:39:00,10.2,284.8687842,250.6763356,55.5,0.0,16.73191574,1.0,3.740903518168291,Normal
2025-07-18 15:33:00,12.0,230.0,190.0,38.65429398,132.6500513,47.10347185,1.0,2.7144727077086515,Normal
2025-07-18 20:29:00,12.0,230.0,250.0,47.5243924,119.9849783,11.44561164,1.0,2.6492551872270242,Normal
2025-07-18 10:27:00,12.0,230.0,190.0,59.60278653,110.276211,51.79496453,1.0,2.5327755607970257,Normal
2025-07-18 14:56:00,12.0,230.0,190.0,36.25077482,0.0,14.7288193,1.0,2.3606918746532544,Normal
2025-07-18 20:40:00,12.0,230.0,250.0,63.65184142,0.0,27.84770475,1.0,2.9591640518132873,Normal
2025-07-18 20:05:00,14.1028873,298.3906843,216.9126321,51.52108271,0.0,45.49710744,1.0,4.85017193561559,Normal
2025-07-18 19:53:00,10.2,153.5238222,266.4090057,45.0,0.0,13.68839826,1.0,4.950240540256843,Normal
2025-07-18 10:26:00,10.2,153.6305332,279.7910126,55.5,60.68084875,33.95653948,1.0,4.5527428610667755,Normal
2025-07-18 20:06:00,10.2,295.3047144,127.8831087,55.5,77.46165478,16.30671089,1.0,4.16731326206264,Normal
2025-07-18 05:24:00,15.9264875,288.9671359,251.3848628,41.72440244,0.0,57.72575138,1.0,3.968685818783233,Normal
2025-07-18 04:58:00,8.459436273,116.303319,271.8576991,58.42350626,102.788133,12.60427659,1.0,4.585105161588908,Normal
2025-07-18 04:56:00,14.73698636,282.6688746,298.161281,36.8672988,96.06841596,46.7057695,1.0,4.334419596052899,Normal
2025-07-18 20:10:00,6.240307673,289.2154245,157.4651521,43.06598159,0.0,13.64539208,1.0,5.334159216170536,Normal
2025-07-18 15:29:00,11.5,230.0,220.0,49.051728,60.0,36.5,1.0,4.276123655100203,Normal
2025-07-18 09:53:00,11.2,220.0,225.0,50.0,60.0,37.5,1.0,3.6643905982301552,Normal
2025-07-18 15:11:00,11.2,220.0,225.0,50.0,60.0,11.71570266,1.0,3.479139347272601,Normal
